"id","reel_number","name","uid","tid","epc","axis_surface","status","reserved"
"1514","D1000X155","441000B155",NULL,"E28011702000023DFAD50B5F","35412204000000441000B155","B",NULL,NULL
"1515","D1000X156","441000B156",NULL,"E28011702000122DFAD50B5F","35412204000000441000B156","B",NULL,NULL
"1516","D1000X156","441000B156",NULL,"E2801170200000CDFAD20B5F","35412204000000441000B156","B",NULL,NULL
"1517","D1250X001","441250A001",NULL,"E28011702000121DFAD50B5F","35412204000000441250A001","A",NULL,NULL
"1518","D1250X001","441250A001",NULL,"E2801170200010BDFAD20B5F","35412204000000441250A001","A",NULL,NULL
"1519","D1250X002","441250A002",NULL,"E28011702000104DFAD20B5F","35412204000000441250A002","A",NULL,NULL
"1520","D1250X002","441250A002",NULL,"E2801170200000ADFAD20B5F","35412204000000441250A002","A",NULL,NULL
"1521","D1250X003","441250A003",NULL,"E28011702000009DFAD20B5F","35412204000000441250A003","A",NULL,NULL
"1522","D1250X003","441250A003",NULL,"E28011702000003DFAD20B5F","35412204000000441250A003","A",NULL,NULL
"1523","D1250X004","441250A004",NULL,"E2801170200014CDFACC0B5F","35412204000000441250A004","A",NULL,NULL
"1524","D1250X004","441250A004",NULL,"E28011702000102DFAD20B5F","35412204000000441250A004","A",NULL,NULL
"1525","D1250X005","441250A005",NULL,"E2801170200004BDFACC0B5F","35412204000000441250A005","A",NULL,NULL
"1526","D1250X005","441250A005",NULL,"E28011702000101DFAD20B5F","35412204000000441250A005","A",NULL,NULL
"1527","D1250X006","441250A006",NULL,"E2801170200014ADFACC0B5F","35412204000000441250A006","A",NULL,NULL
"1528","D1250X006","441250A006",NULL,"E28011702000044DFACC0B5F","35412204000000441250A006","A",NULL,NULL
"1529","D1250X007","441250A007",NULL,"E28011702000149DFACC0B5F","35412204000000441250A007","A",NULL,NULL
"1530","D1250X007","441250A007",NULL,"E28011702000143DFACC0B5F","35412204000000441250A007","A",NULL,NULL
"1531","D1250X008","441250A008",NULL,"E2801170200012CDFACA0B5F","35412204000000441250A008","A",NULL,NULL
"1532","D1250X008","441250A008",NULL,"E28011702000042DFACC0B5F","35412204000000441250A008","A",NULL,NULL
"1533","D1250X009","441250A009",NULL,"E28011702000041DFACC0B5F","35412204000000441250A009","A",NULL,NULL
"1534","D1250X009","441250A009",NULL,"E2801170200002BDFACA0B5F","35412204000000441250A009","A",NULL,NULL
"1535","D1250X010","441250A010",NULL,"E28011702000024DFACA0B5F","35412204000000441250A010","A",NULL,NULL
"1536","D1250X010","441250A010",NULL,"E2801170200012ADFACA0B5F","35412204000000441250A010","A",NULL,NULL
"1537","D1250X011","441250A011",NULL,"E28011702000123DFACA0B5F","35412204000000441250A011","A",NULL,NULL
"1538","D1250X011","441250A011",NULL,"E28011702000129DFACA0B5F","35412204000000441250A011","A",NULL,NULL
"1539","D1250X012","441250A012",NULL,"E2801170200000CDFAC60B5F","35412204000000441250A012","A",NULL,NULL
"1540","D1250X012","441250A012",NULL,"E28011702000022DFACA0B5F","35412204000000441250A012","A",NULL,NULL
"1541","D1250X013","441250A013",NULL,"E2801170200010BDFAC60B5F","35412204000000441250A013","A",NULL,NULL
"1542","D1250X013","441250A013",NULL,"E28011702000021DFACA0B5F","35412204000000441250A013","A",NULL,NULL
"1543","D1250X014","441250A014",NULL,"E28011702000104DFAC60B5F","35412204000000441250A014","A",NULL,NULL
"1544","D1250X014","441250A014",NULL,"E2801170200000ADFAC60B5F","35412204000000441250A014","A",NULL,NULL
"1545","D1250X015","441250A015",NULL,"E28011702000009DFAC60B5F","35412204000000441250A015","A",NULL,NULL
"1546","D1250X015","441250A015",NULL,"E28011702000003DFAC60B5F","35412204000000441250A015","A",NULL,NULL
"1547","D1250X016","441250A016",NULL,"E2801170200004CDFABF0B5F","35412204000000441250A016","A",NULL,NULL
"1548","D1250X016","441250A016",NULL,"E28011702000102DFAC60B5F","35412204000000441250A016","A",NULL,NULL
"1549","D1250X017","441250A017",NULL,"E2801170200014BDFABF0B5F","35412204000000441250A017","A",NULL,NULL
"1550","D1250X017","441250A017",NULL,"E28011702000101DFAC60B5F","35412204000000441250A017","A",NULL,NULL
"1551","D1250X018","441250A018",NULL,"E28011702000144DFABF0B5F","35412204000000441250A018","A",NULL,NULL
"1552","D1250X018","441250A018",NULL,"E2801170200004ADFABF0B5F","35412204000000441250A018","A",NULL,NULL
"1553","D1250X019","441250A019",NULL,"E28011702000049DFABF0B5F","35412204000000441250A019","A",NULL,NULL
"1554","D1250X019","441250A019",NULL,"E28011702000043DFABF0B5F","35412204000000441250A019","A",NULL,NULL
"1555","D1250X020","441250A020",NULL,"E28011702000142DFABF0B5F","35412204000000441250A020","A",NULL,NULL
"1556","D1250X020","441250A020",NULL,"E2801170200012CDFABD0B5F","35412204000000441250A020","A",NULL,NULL
"1557","D1250X021","441250A021",NULL,"E2801170200002BDFABD0B5F","35412204000000441250A021","A",NULL,NULL
"1558","D1250X021","441250A021",NULL,"E28011702000141DFABF0B5F","35412204000000441250A021","A",NULL,NULL
"1559","D1250X022","441250A022",NULL,"E2801170200012ADFABD0B5F","35412204000000441250A022","A",NULL,NULL
"1560","D1250X022","441250A022",NULL,"E28011702000024DFABD0B5F","35412204000000441250A022","A",NULL,NULL
"1561","D1250X023","441250A023",NULL,"E28011702000129DFABD0B5F","35412204000000441250A023","A",NULL,NULL
"1562","D1250X023","441250A023",NULL,"E28011702000123DFABD0B5F","35412204000000441250A023","A",NULL,NULL
"1563","D1250X024","441250A024",NULL,"E2801170200010CDFAB90B5F","35412204000000441250A024","A",NULL,NULL
"1564","D1250X024","441250A024",NULL,"E28011702000022DFABD0B5F","35412204000000441250A024","A",NULL,NULL
"1565","D1250X025","441250A025",NULL,"E2801170200000BDFAB90B5F","35412204000000441250A025","A",NULL,NULL
"1566","D1250X025","441250A025",NULL,"E28011702000021DFABD0B5F","35412204000000441250A025","A",NULL,NULL
"1567","D1250X026","441250A026",NULL,"E2801170200010ADFAB90B5F","35412204000000441250A026","A",NULL,NULL
"1568","D1250X026","441250A026",NULL,"E28011702000004DFAB90B5F","35412204000000441250A026","A",NULL,NULL
"1569","D1250X027","441250A027",NULL,"E28011702000103DFAB90B5F","35412204000000441250A027","A",NULL,NULL
"1570","D1250X027","441250A027",NULL,"E28011702000109DFAB90B5F","35412204000000441250A027","A",NULL,NULL
"1571","D1250X028","441250A028",NULL,"E2801170200004EDFAB20B5F","35412204000000441250A028","A",NULL,NULL
"1572","D1250X028","441250A028",NULL,"E280117020001098FA9E0B5F","35412204000000441250A028","A",NULL,NULL
"1573","D1250X029","441250A029",NULL,"E28011702000001DFAB90B5F","35412204000000441250A029","A",NULL,NULL
"1574","D1250X029","441250A029",NULL,"E280117020000268FAA20B5F","35412204000000441250A029","A",NULL,NULL
"1575","D1250X030","441250A030",NULL,"E2801170200014CDFAB20B5F","35412204000000441250A030","A",NULL,NULL
"1576","D1250X030","441250A030",NULL,"E28011702000145DFAB20B5F","35412204000000441250A030","A",NULL,NULL
"1577","D1250X031","441250A031",NULL,"E2801170200014ADFAB20B5F","35412204000000441250A031","A",NULL,NULL
"1578","D1250X031","441250A031",NULL,"E28011702000044DFAB20B5F","35412204000000441250A031","A",NULL,NULL
"1579","D1250X032","441250A032",NULL,"E28011702000143DFAB20B5F","35412204000000441250A032","A",NULL,NULL
"1580","D1250X032","441250A032",NULL,"E2801170200012DDFAB00B5F","35412204000000441250A032","A",NULL,NULL
"1581","D1250X033","441250A033",NULL,"E28011702000042DFAB20B5F","35412204000000441250A033","A",NULL,NULL
"1582","D1250X033","441250A033",NULL,"E2801170200002CDFAB00B5F","35412204000000441250A033","A",NULL,NULL
"1583","D1250X034","441250A034",NULL,"E28011702000025DFAB00B5F","35412204000000441250A034","A",NULL,NULL
"1584","D1250X034","441250A034",NULL,"E2801170200012BDFAB00B5F","35412204000000441250A034","A",NULL,NULL
"1585","D1250X035","441250A035",NULL,"E2801170200002ADFAB00B5F","35412204000000441250A035","A",NULL,NULL
"1586","D1250X035","441250A035",NULL,"E28011702000124DFAB00B5F","35412204000000441250A035","A",NULL,NULL
"1587","D1250X036","441250A036",NULL,"E28011702000023DFAB00B5F","35412204000000441250A036","A",NULL,NULL
"1588","D1250X036","441250A036",NULL,"E2801170200010DDFAAC0B5F","35412204000000441250A036","A",NULL,NULL
"1589","D1250X037","441250A037",NULL,"E28011702000122DFAB00B5F","35412204000000441250A037","A",NULL,NULL
"1590","D1250X037","441250A037",NULL,"E2801170200000CDFAAC0B5F","35412204000000441250A037","A",NULL,NULL
"1591","D1250X038","441250A038",NULL,"E28011702000005DFAAC0B5F","35412204000000441250A038","A",NULL,NULL
"1592","D1250X038","441250A038",NULL,"E2801170200010BDFAAC0B5F","35412204000000441250A038","A",NULL,NULL
"1593","D1250X039","441250A039",NULL,"E2801170200000ADFAAC0B5F","35412204000000441250A039","A",NULL,NULL
"1594","D1250X039","441250A039",NULL,"E28011702000104DFAAC0B5F","35412204000000441250A039","A",NULL,NULL
"1595","D1250X040","441250A040",NULL,"E2801170200004DDFAA50B5F","35412204000000441250A040","A",NULL,NULL
"1596","D1250X040","441250A040",NULL,"E28011702000003DFAAC0B5F","35412204000000441250A040","A",NULL,NULL
"1597","D1250X041","441250A041",NULL,"E28011702000102DFAAC0B5F","35412204000000441250A041","A",NULL,NULL
"1598","D1250X041","441250A041",NULL,"E2801170200014CDFAA50B5F","35412204000000441250A041","A",NULL,NULL
"1599","D1250X042","441250A042",NULL,"E28011702000145DFAA50B5F","35412204000000441250A042","A",NULL,NULL
"1600","D1250X042","441250A042",NULL,"E2801170200004BDFAA50B5F","35412204000000441250A042","A",NULL,NULL
"1601","D1250X043","441250A043",NULL,"E2801170200014ADFAA50B5F","35412204000000441250A043","A",NULL,NULL
"1602","D1250X043","441250A043",NULL,"E28011702000044DFAA50B5F","35412204000000441250A043","A",NULL,NULL
"1603","D1250X044","441250A044",NULL,"E2801170200012DDFAA40B5F","35412204000000441250A044","A",NULL,NULL
"1604","D1250X044","441250A044",NULL,"E28011702000143DFAA50B5F","35412204000000441250A044","A",NULL,NULL
"1605","D1250X045","441250A045",NULL,"E2801170200002CDFAA40B5F","35412204000000441250A045","A",NULL,NULL
"1606","D1250X045","441250A045",NULL,"E28011702000042DFAA50B5F","35412204000000441250A045","A",NULL,NULL
"1607","D1250X046","441250A046",NULL,"E2801170200012BDFAA40B5F","35412204000000441250A046","A",NULL,NULL
"1608","D1250X046","441250A046",NULL,"E28011702000025DFAA40B5F","35412204000000441250A046","A",NULL,NULL
"1609","D1250X047","441250A047",NULL,"E28011702000124DFAA40B5F","35412204000000441250A047","A",NULL,NULL
"1610","D1250X047","441250A047",NULL,"E2801170200002ADFAA40B5F","35412204000000441250A047","A",NULL,NULL
"1611","D1250X048","441250A048",NULL,"E2801170200010DDFAA00B5F","35412204000000441250A048","A",NULL,NULL
"1612","D1250X048","441250A048",NULL,"E28011702000023DFAA40B5F","35412204000000441250A048","A",NULL,NULL
"1613","D1250X049","441250A049",NULL,"E28011702000122DFAA40B5F","35412204000000441250A049","A",NULL,NULL
"1614","D1250X049","441250A049",NULL,"E2801170200000CDFAA00B5F","35412204000000441250A049","A",NULL,NULL
"1615","D1250X050","441250A050",NULL,"E2801170200010BDFAA00B5F","35412204000000441250A050","A",NULL,NULL
"1616","D1250X050","441250A050",NULL,"E28011702000005DFAA00B5F","35412204000000441250A050","A",NULL,NULL
"1617","D1250X051","441250A051",NULL,"E28011702000104DFAA00B5F","35412204000000441250A051","A",NULL,NULL
"1618","D1250X051","441250A051",NULL,"E2801170200000ADFAA00B5F","35412204000000441250A051","A",NULL,NULL
"1619","D1250X052","441250A052",NULL,"E2801170200004DDFA9A0B5F","35412204000000441250A052","A",NULL,NULL
"1620","D1250X052","441250A052",NULL,"E28011702000003DFAA00B5F","35412204000000441250A052","A",NULL,NULL
"1621","D1250X053","441250A053",NULL,"E2801170200014CDFA9A0B5F","35412204000000441250A053","A",NULL,NULL
"1622","D1250X053","441250A053",NULL,"E28011702000102DFAA00B5F","35412204000000441250A053","A",NULL,NULL
"1623","D1250X054","441250A054",NULL,"E2801170200004BDFA9A0B5F","35412204000000441250A054","A",NULL,NULL
"1624","D1250X054","441250A054",NULL,"E28011702000145DFA9A0B5F","35412204000000441250A054","A",NULL,NULL
"1625","D1250X055","441250A055",NULL,"E2801170200014ADFA9A0B5F","35412204000000441250A055","A",NULL,NULL
"1626","D1250X055","441250A055",NULL,"E28011702000044DFA9A0B5F","35412204000000441250A055","A",NULL,NULL
"1627","D1250X056","441250A056",NULL,"E28011702000143DFA9A0B5F","35412204000000441250A056","A",NULL,NULL
"1628","D1250X056","441250A056",NULL,"E2801170200002DDFA990B5F","35412204000000441250A056","A",NULL,NULL
"1629","D1250X057","441250A057",NULL,"E28011702000042DFA9A0B5F","35412204000000441250A057","A",NULL,NULL
"1630","D1250X057","441250A057",NULL,"E2801170200012CDFA990B5F","35412204000000441250A057","A",NULL,NULL
"1631","D1250X058","441250A058",NULL,"E2801170200002BDFA990B5F","35412204000000441250A058","A",NULL,NULL
"1632","D1250X058","441250A058",NULL,"E28011702000125DFA990B5F","35412204000000441250A058","A",NULL,NULL
"1633","D1250X059","441250A059",NULL,"E2801170200012ADFA990B5F","35412204000000441250A059","A",NULL,NULL
"1634","D1250X059","441250A059",NULL,"E28011702000024DFA990B5F","35412204000000441250A059","A",NULL,NULL
"1635","D1250X060","441250A060",NULL,"E28011702000123DFA990B5F","35412204000000441250A060","A",NULL,NULL
"1636","D1250X060","441250A060",NULL,"E2801170200010DDFA950B5F","35412204000000441250A060","A",NULL,NULL
"1637","D1250X061","441250A061",NULL,"E2801170200000CDFA950B5F","35412204000000441250A061","A",NULL,NULL
"1638","D1250X061","441250A061",NULL,"E28011702000022DFA990B5F","35412204000000441250A061","A",NULL,NULL
"1639","D1250X062","441250A062",NULL,"E28011702000005DFA950B5F","35412204000000441250A062","A",NULL,NULL
"1640","D1250X062","441250A062",NULL,"E2801170200010BDFA950B5F","35412204000000441250A062","A",NULL,NULL
"1641","D1250X063","441250A063",NULL,"E2801170200000ADFA950B5F","35412204000000441250A063","A",NULL,NULL
"1642","D1250X063","441250A063",NULL,"E28011702000104DFA950B5F","35412204000000441250A063","A",NULL,NULL
"1643","D1250X064","441250A064",NULL,"E2801170200014DDFA910B5F","35412204000000441250A064","A",NULL,NULL
"1644","D1250X064","441250A064",NULL,"E28011702000003DFA950B5F","35412204000000441250A064","A",NULL,NULL
"1645","D1250X065","441250A065",NULL,"E2801170200004CDFA910B5F","35412204000000441250A065","A",NULL,NULL
"1646","D1250X065","441250A065",NULL,"E28011702000102DFA950B5F","35412204000000441250A065","A",NULL,NULL
"1647","D1250X066","441250A066",NULL,"E28011702000045DFA910B5F","35412204000000441250A066","A",NULL,NULL
"1648","D1250X066","441250A066",NULL,"E2801170200014BDFA910B5F","35412204000000441250A066","A",NULL,NULL
"1649","D1250X067","441250A067",NULL,"E28011702000144DFA910B5F","35412204000000441250A067","A",NULL,NULL
"1650","D1250X067","441250A067",NULL,"E2801170200004ADFA910B5F","35412204000000441250A067","A",NULL,NULL
"1651","D1250X068","441250A068",NULL,"E28011702000043DFA910B5F","35412204000000441250A068","A",NULL,NULL
"1652","D1250X068","441250A068",NULL,"E2801170200002DDFA900B5F","35412204000000441250A068","A",NULL,NULL
"1653","D1250X069","441250A069",NULL,"E2801170200012CDFA900B5F","35412204000000441250A069","A",NULL,NULL
"1654","D1250X069","441250A069",NULL,"E28011702000142DFA910B5F","35412204000000441250A069","A",NULL,NULL
"1655","D1250X070","441250A070",NULL,"E28011702000125DFA900B5F","35412204000000441250A070","A",NULL,NULL
"1656","D1250X070","441250A070",NULL,"E2801170200002BDFA900B5F","35412204000000441250A070","A",NULL,NULL
"1657","D1250X071","441250A071",NULL,"E28011702000024DFA900B5F","35412204000000441250A071","A",NULL,NULL
"1658","D1250X071","441250A071",NULL,"E2801170200012ADFA900B5F","35412204000000441250A071","A",NULL,NULL
"1659","D1250X072","441250A072",NULL,"E28011702000123DFA900B5F","35412204000000441250A072","A",NULL,NULL
"1660","D1250X072","441250A072",NULL,"E2801170200000DDFA8F0B5F","35412204000000441250A072","A",NULL,NULL
"1661","D1250X073","441250A073",NULL,"E2801170200010CDFA8F0B5F","35412204000000441250A073","A",NULL,NULL
"1662","D1250X073","441250A073",NULL,"E28011702000022DFA900B5F","35412204000000441250A073","A",NULL,NULL
"1663","D1250X074","441250A074",NULL,"E2801170200000ACFA8F0B5F","35412204000000441250A074","A",NULL,NULL
"1664","D1250X074","441250A074",NULL,"E2801170200000BDFA8F0B5F","35412204000000441250A074","A",NULL,NULL
"1665","D1250X075","441250A075",NULL,"E28011702000009CFA8F0B5F","35412204000000441250A075","A",NULL,NULL
"1666","D1250X075","441250A075",NULL,"E2801170200012E8FA970B5F","35412204000000441250A075","A",NULL,NULL
"1667","D1250X076","441250A076",NULL,"E2801170200000CCFA8F0B5F","35412204000000441250A076","A",NULL,NULL
"1668","D1250X076","441250A076",NULL,"E280117020000058FA930B5F","35412204000000441250A076","A",NULL,NULL
"1669","D1250X077","441250A077",NULL,"E28011702000121CFA900B5F","35412204000000441250A077","A",NULL,NULL
"1670","D1250X077","441250A077",NULL,"E2801170200010BCFA8F0B5F","35412204000000441250A077","A",NULL,NULL
"1671","D1250X001","441250B001",NULL,"E28011702000124CFA900B5F","35412204000000441250B001","B",NULL,NULL
"1672","D1250X001","441250B001",NULL,"E2801170200002ACFA900B5F","35412204000000441250B001","B",NULL,NULL
"1673","D1250X002","441250B002",NULL,"E28011702000023CFA900B5F","35412204000000441250B002","B",NULL,NULL
"1674","D1250X002","441250B002",NULL,"E28011702000029CFA900B5F","35412204000000441250B002","B",NULL,NULL
"1675","D1250X003","441250B003",NULL,"E28011702000042CFA910B5F","35412204000000441250B003","B",NULL,NULL
"1676","D1250X003","441250B003",NULL,"E2801170200002CCFA900B5F","35412204000000441250B003","B",NULL,NULL
"1677","D1250X004","441250B004",NULL,"E28011702000041CFA910B5F","35412204000000441250B004","B",NULL,NULL
"1678","D1250X004","441250B004",NULL,"E2801170200012BCFA900B5F","35412204000000441250B004","B",NULL,NULL
"1679","D1250X005","441250B005",NULL,"E28011702000044CFA910B5F","35412204000000441250B005","B",NULL,NULL
"1680","D1250X005","441250B005",NULL,"E2801170200014ACFA910B5F","35412204000000441250B005","B",NULL,NULL
"1681","D1250X006","441250B006",NULL,"E28011702000143CFA910B5F","35412204000000441250B006","B",NULL,NULL
"1682","D1250X006","441250B006",NULL,"E28011702000149CFA910B5F","35412204000000441250B006","B",NULL,NULL
"1683","D1250X007","441250B007",NULL,"E2801170200014CCFA910B5F","35412204000000441250B007","B",NULL,NULL
"1684","D1250X007","441250B007",NULL,"E28011702000002CFA950B5F","35412204000000441250B007","B",NULL,NULL
"1685","D1250X008","441250B008",NULL,"E28011702000001CFA950B5F","35412204000000441250B008","B",NULL,NULL
"1686","D1250X008","441250B008",NULL,"E2801170200004BCFA910B5F","35412204000000441250B008","B",NULL,NULL
"1687","D1250X009","441250B009",NULL,"E28011702000004CFA950B5F","35412204000000441250B009","B",NULL,NULL
"1688","D1250X009","441250B009",NULL,"E2801170200010ACFA950B5F","35412204000000441250B009","B",NULL,NULL
"1689","D1250X010","441250B010",NULL,"E28011702000103CFA950B5F","35412204000000441250B010","B",NULL,NULL
"1690","D1250X010","441250B010",NULL,"E28011702000109CFA950B5F","35412204000000441250B010","B",NULL,NULL
"1691","D1250X011","441250B011",NULL,"E28011702000122CFA990B5F","35412204000000441250B011","B",NULL,NULL
"1692","D1250X011","441250B011",NULL,"E2801170200010CCFA950B5F","35412204000000441250B011","B",NULL,NULL
"1693","D1250X012","441250B012",NULL,"E2801170200000BCFA950B5F","35412204000000441250B012","B",NULL,NULL
"1694","D1250X012","441250B012",NULL,"E28011702000121CFA990B5F","35412204000000441250B012","B",NULL,NULL
"1695","D1250X013","441250B013",NULL,"E28011702000124CFA990B5F","35412204000000441250B013","B",NULL,NULL
"1696","D1250X013","441250B013",NULL,"E2801170200002ACFA990B5F","35412204000000441250B013","B",NULL,NULL
"1697","D1250X014","441250B014",NULL,"E28011702000029CFA990B5F","35412204000000441250B014","B",NULL,NULL
"1698","D1250X014","441250B014",NULL,"E28011702000023CFA990B5F","35412204000000441250B014","B",NULL,NULL
"1699","D1250X015","441250B015",NULL,"E28011702000142CFA9A0B5F","35412204000000441250B015","B",NULL,NULL
"1700","D1250X015","441250B015",NULL,"E2801170200002CCFA990B5F","35412204000000441250B015","B",NULL,NULL
"1701","D1250X016","441250B016",NULL,"E28011702000141CFA9A0B5F","35412204000000441250B016","B",NULL,NULL
"1702","D1250X016","441250B016",NULL,"E2801170200012BCFA990B5F","35412204000000441250B016","B",NULL,NULL
"1703","D1250X017","441250B017",NULL,"E28011702000144CFA9A0B5F","35412204000000441250B017","B",NULL,NULL
"1704","D1250X017","441250B017",NULL,"E2801170200004ACFA9A0B5F","35412204000000441250B017","B",NULL,NULL
"1705","D1250X018","441250B018",NULL,"E28011702000049CFA9A0B5F","35412204000000441250B018","B",NULL,NULL
"1706","D1250X018","441250B018",NULL,"E28011702000043CFA9A0B5F","35412204000000441250B018","B",NULL,NULL
"1707","D1250X019","441250B019",NULL,"E28011702000002CFAA00B5F","35412204000000441250B019","B",NULL,NULL
"1708","D1250X019","441250B019",NULL,"E2801170200004CCFA9A0B5F","35412204000000441250B019","B",NULL,NULL
"1709","D1250X020","441250B020",NULL,"E2801170200014BCFA9A0B5F","35412204000000441250B020","B",NULL,NULL
"1710","D1250X020","441250B020",NULL,"E28011702000001CFAA00B5F","35412204000000441250B020","B",NULL,NULL
"1711","D1250X021","441250B021",NULL,"E28011702000004CFAA00B5F","35412204000000441250B021","B",NULL,NULL
"1712","D1250X021","441250B021",NULL,"E2801170200010ACFAA00B5F","35412204000000441250B021","B",NULL,NULL
"1713","D1250X022","441250B022",NULL,"E28011702000109CFAA00B5F","35412204000000441250B022","B",NULL,NULL
"1714","D1250X022","441250B022",NULL,"E28011702000103CFAA00B5F","35412204000000441250B022","B",NULL,NULL
"1715","D1250X023","441250B023",NULL,"E28011702000022CFAA40B5F","35412204000000441250B023","B",NULL,NULL
"1716","D1250X023","441250B023",NULL,"E2801170200010CCFAA00B5F","35412204000000441250B023","B",NULL,NULL
"1717","D1250X024","441250B024",NULL,"E2801170200000BCFAA00B5F","35412204000000441250B024","B",NULL,NULL
"1718","D1250X024","441250B024",NULL,"E28011702000021CFAA40B5F","35412204000000441250B024","B",NULL,NULL
"1719","D1250X025","441250B025",NULL,"E2801170200012ACFAA40B5F","35412204000000441250B025","B",NULL,NULL
"1720","D1250X025","441250B025",NULL,"E28011702000024CFAA40B5F","35412204000000441250B025","B",NULL,NULL
"1721","D1250X026","441250B026",NULL,"E280117020000208FAA20B5F","35412204000000441250B026","B",NULL,NULL
"1722","D1250X026","441250B026",NULL,"E280117020001278FAA20B5F","35412204000000441250B026","B",NULL,NULL
"1723","D1250X027","441250B027",NULL,"E2801170200012CCFAA40B5F","35412204000000441250B027","B",NULL,NULL
"1724","D1250X027","441250B027",NULL,"E28011702000142CFAA50B5F","35412204000000441250B027","B",NULL,NULL
"1725","D1250X028","441250B028",NULL,"E28011702000141CFAA50B5F","35412204000000441250B028","B",NULL,NULL
"1726","D1250X028","441250B028",NULL,"E2801170200002BCFAA40B5F","35412204000000441250B028","B",NULL,NULL
"1727","D1250X029","441250B029",NULL,"E2801170200004ACFAA50B5F","35412204000000441250B029","B",NULL,NULL
"1728","D1250X029","441250B029",NULL,"E28011702000144CFAA50B5F","35412204000000441250B029","B",NULL,NULL
"1729","D1250X030","441250B030",NULL,"E28011702000043CFAA50B5F","35412204000000441250B030","B",NULL,NULL
"1730","D1250X030","441250B030",NULL,"E28011702000049CFAA50B5F","35412204000000441250B030","B",NULL,NULL
"1731","D1250X031","441250B031",NULL,"E28011702000002CFAAC0B5F","35412204000000441250B031","B",NULL,NULL
"1732","D1250X031","441250B031",NULL,"E2801170200004CCFAA50B5F","35412204000000441250B031","B",NULL,NULL
"1733","D1250X032","441250B032",NULL,"E28011702000001CFAAC0B5F","35412204000000441250B032","B",NULL,NULL
"1734","D1250X032","441250B032",NULL,"E2801170200014BCFAA50B5F","35412204000000441250B032","B",NULL,NULL
"1735","D1250X033","441250B033",NULL,"E28011702000004CFAAC0B5F","35412204000000441250B033","B",NULL,NULL
"1736","D1250X033","441250B033",NULL,"E2801170200010ACFAAC0B5F","35412204000000441250B033","B",NULL,NULL
"1737","D1250X034","441250B034",NULL,"E28011702000109CFAAC0B5F","35412204000000441250B034","B",NULL,NULL
"1738","D1250X034","441250B034",NULL,"E28011702000103CFAAC0B5F","35412204000000441250B034","B",NULL,NULL
"1739","D1250X035","441250B035",NULL,"E28011702000022CFAB00B5F","35412204000000441250B035","B",NULL,NULL
"1740","D1250X035","441250B035",NULL,"E2801170200010CCFAAC0B5F","35412204000000441250B035","B",NULL,NULL
"1741","D1250X036","441250B036",NULL,"E2801170200000BCFAAC0B5F","35412204000000441250B036","B",NULL,NULL
"1742","D1250X036","441250B036",NULL,"E280117020001218FAA20B5F","35412204000000441250B036","B",NULL,NULL
"1743","D1250X037","441250B037",NULL,"E2801170200012ACFAB00B5F","35412204000000441250B037","B",NULL,NULL
"1744","D1250X037","441250B037",NULL,"E2801170200002F8FAA20B5F","35412204000000441250B037","B",NULL,NULL
"1745","D1250X038","441250B038",NULL,"E28011702000129CFAB00B5F","35412204000000441250B038","B",NULL,NULL
"1746","D1250X038","441250B038",NULL,"E28011702000123CFAB00B5F","35412204000000441250B038","B",NULL,NULL
"1747","D1250X039","441250B039",NULL,"E2801170200012CCFAB00B5F","35412204000000441250B039","B",NULL,NULL
"1748","D1250X039","441250B039",NULL,"E28011702000142CFAB20B5F","35412204000000441250B039","B",NULL,NULL
"1749","D1250X040","441250B040",NULL,"E28011702000141CFAB20B5F","35412204000000441250B040","B",NULL,NULL
"1750","D1250X040","441250B040",NULL,"E2801170200002BCFAB00B5F","35412204000000441250B040","B",NULL,NULL
"1751","D1250X041","441250B041",NULL,"E28011702000144CFAB20B5F","35412204000000441250B041","B",NULL,NULL
"1752","D1250X041","441250B041",NULL,"E2801170200004ACFAB20B5F","35412204000000441250B041","B",NULL,NULL
"1753","D1250X042","441250B042",NULL,"E28011702000043CFAB20B5F","35412204000000441250B042","B",NULL,NULL
"1754","D1250X042","441250B042",NULL,"E28011702000049CFAB20B5F","35412204000000441250B042","B",NULL,NULL
"1755","D1250X043","441250B043",NULL,"E28011702000102CFAB90B5F","35412204000000441250B043","B",NULL,NULL
"1756","D1250X043","441250B043",NULL,"E2801170200004CCFAB20B5F","35412204000000441250B043","B",NULL,NULL
"1757","D1250X044","441250B044",NULL,"E2801170200014BCFAB20B5F","35412204000000441250B044","B",NULL,NULL
"1758","D1250X044","441250B044",NULL,"E28011702000101CFAB90B5F","35412204000000441250B044","B",NULL,NULL
"1759","D1250X045","441250B045",NULL,"E280117020001028FA930B5F","35412204000000441250B045","B",NULL,NULL
"1760","D1250X045","441250B045",NULL,"E2801170200000C8FA930B5F","35412204000000441250B045","B",NULL,NULL
"1761","D1250X046","441250B046",NULL,"E28011702000009CFAB90B5F","35412204000000441250B046","B",NULL,NULL
"1762","D1250X046","441250B046",NULL,"E28011702000003CFAB90B5F","35412204000000441250B046","B",NULL,NULL
"1763","D1250X047","441250B047",NULL,"E28011702000122CFABD0B5F","35412204000000441250B047","B",NULL,NULL
"1764","D1250X047","441250B047",NULL,"E2801170200000CCFAB90B5F","35412204000000441250B047","B",NULL,NULL
"1765","D1250X048","441250B048",NULL,"E2801170200010BCFAB90B5F","35412204000000441250B048","B",NULL,NULL
