"sn","seqno","antenna","command","commandstring","count","count_rssi","count_start","count_transfer","device_ip","device_mac","tid","epc","max_rssi","min_rssi","offline_data","operation","output_mode","rssi","timestamp","usr","version","received","count_gap","interval_time","rssi_average","rssi_median","speed_average","speed_gap","speed_median","rawdata"
"1452199","94821","1","35","URC_CMD_RFID_Inven_Receive","1","-25","2020-11-27 12:11:17.665","2020-11-27 12:11:17.665","192.168.249.53","44:00:21:25:2c:aa","E28011052000784EA6A20A68","AAAAAAAAAAAAAAFE300000CE","-25","-25","0","0","1","-25","2020-11-27 12:11:17.661",,"10002","2023-11-29 18:19:02.131","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-25,""count_start"":1606450277665,""count_transfer"":1606450277665,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2500,""min_rssi"":-2500,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2500,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94821,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000784EA6A20A68"",""timestamp"":1606450277661,""usr"":"""",""version"":10002}"
"1452200","94822","1","35","URC_CMD_RFID_Inven_Receive","1","-29","2020-11-27 12:11:17.674","2020-11-27 12:11:17.674","192.168.249.53","44:00:21:25:2c:aa","E28011052000778EA69B0A68","AAAAAAAAAAAAAAFE300000CE","-28.3","-28.3","0","0","1","-28.3","2020-11-27 12:11:17.674",,"10002","2023-11-29 18:19:02.134","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-29,""count_start"":1606450277674,""count_transfer"":1606450277674,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2830,""min_rssi"":-2830,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2830,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94822,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000778EA69B0A68"",""timestamp"":1606450277674,""usr"":"""",""version"":10002}"
"1452201","66532","1","35","URC_CMD_RFID_Inven_Receive","1","-23","2023-11-29 18:19:00.783","2023-11-29 18:19:00.783","192.168.249.52","4e:00:24:52:9b:06","E28011052000768EA6920A68","AAAAAAAAAAAAAA12300000E1","-22.5","-22.5","0","0","1","-22.5","2023-11-29 18:18:59.882",,"10002","2023-11-29 18:19:02.145","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-23,""count_start"":1701253140783,""count_transfer"":1701253140783,""device_id"":""AL800-249-052"",""device_ip"":""192.168.249.52"",""device_mac"":""4e:00:24:52:9b:06"",""epc"":""AAAAAAAAAAAAAA12300000E1"",""interval"":1000,""max_rssi"":-2250,""min_rssi"":-2250,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2250,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":66532,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000768EA6920A68"",""timestamp"":1701253139882,""usr"":"""",""version"":10002}"
"1452202","66533","1","35","URC_CMD_RFID_Inven_Receive","1","-22","2023-11-29 18:19:00.792","2023-11-29 18:19:00.793","192.168.249.52","4e:00:24:52:9b:06","E28011052000768EA6920A68","AAAAAAAAAAAAAA12300000E1","-21.3","-21.3","0","0","1","-21.3","2023-11-29 18:18:59.928",,"10002","2023-11-29 18:19:02.145","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-22,""count_start"":1701253140792,""count_transfer"":1701253140793,""device_id"":""AL800-249-052"",""device_ip"":""192.168.249.52"",""device_mac"":""4e:00:24:52:9b:06"",""epc"":""AAAAAAAAAAAAAA12300000E1"",""interval"":1000,""max_rssi"":-2130,""min_rssi"":-2130,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2130,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":66533,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000768EA6920A68"",""timestamp"":1701253139928,""usr"":"""",""version"":10002}"
"1452203","66534","1","35","URC_CMD_RFID_Inven_Receive","1","-22","2023-11-29 18:19:00.803","2023-11-29 18:19:00.803","192.168.249.52","4e:00:24:52:9b:06","E28011052000768EA6920A68","AAAAAAAAAAAAAA12300000E1","-21.9","-21.9","0","0","1","-21.9","2023-11-29 18:18:59.954",,"10002","2023-11-29 18:19:02.146","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-22,""count_start"":1701253140803,""count_transfer"":1701253140803,""device_id"":""AL800-249-052"",""device_ip"":""192.168.249.52"",""device_mac"":""4e:00:24:52:9b:06"",""epc"":""AAAAAAAAAAAAAA12300000E1"",""interval"":1000,""max_rssi"":-2190,""min_rssi"":-2190,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2190,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":66534,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000768EA6920A68"",""timestamp"":1701253139954,""usr"":"""",""version"":10002}"
"1452204","62026","1","35","URC_CMD_RFID_Inven_Receive","1","-54","2020-11-27 12:15:47.351","2020-11-27 12:15:47.351","192.168.249.51","14:00:8b:c2:27:f9","E28011052000704EA6B00A68","BBBBBBBBBBBBBB0000000011","-53.6","-53.6","0","0","1","-53.6","2020-11-27 12:15:47.346",,"10002","2023-11-29 18:19:02.151","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-54,""count_start"":1606450547351,""count_transfer"":1606450547351,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""BBBBBBBBBBBBBB0000000011"",""interval"":1000,""max_rssi"":-5360,""min_rssi"":-5360,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-5360,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":62026,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000704EA6B00A68"",""timestamp"":1606450547346,""usr"":"""",""version"":10002}"
"1452205","66535","1","35","URC_CMD_RFID_Inven_Receive","1","-24","2023-11-29 18:19:00.812","2023-11-29 18:19:00.812","192.168.249.52","4e:00:24:52:9b:06","E28011052000768EA6920A68","AAAAAAAAAAAAAA12300000E1","-24","-24","0","0","1","-24","2023-11-29 18:18:59.999",,"10002","2023-11-29 18:19:02.173","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-24,""count_start"":1701253140812,""count_transfer"":1701253140812,""device_id"":""AL800-249-052"",""device_ip"":""192.168.249.52"",""device_mac"":""4e:00:24:52:9b:06"",""epc"":""AAAAAAAAAAAAAA12300000E1"",""interval"":1000,""max_rssi"":-2400,""min_rssi"":-2400,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2400,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":66535,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000768EA6920A68"",""timestamp"":1701253139999,""usr"":"""",""version"":10002}"
"1452206","66536","1","35","URC_CMD_RFID_Inven_Receive","1","-24","2023-11-29 18:19:00.820","2023-11-29 18:19:00.820","192.168.249.52","4e:00:24:52:9b:06","E28011052000768EA6920A68","AAAAAAAAAAAAAA12300000E1","-23.2","-23.2","0","0","1","-23.2","2023-11-29 18:19:00.017",,"10002","2023-11-29 18:19:02.173","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-24,""count_start"":1701253140820,""count_transfer"":1701253140820,""device_id"":""AL800-249-052"",""device_ip"":""192.168.249.52"",""device_mac"":""4e:00:24:52:9b:06"",""epc"":""AAAAAAAAAAAAAA12300000E1"",""interval"":1000,""max_rssi"":-2320,""min_rssi"":-2320,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2320,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":66536,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000768EA6920A68"",""timestamp"":1701253140017,""usr"":"""",""version"":10002}"
"1452207","66537","1","35","URC_CMD_RFID_Inven_Receive","1","-24","2023-11-29 18:19:00.831","2023-11-29 18:19:00.831","192.168.249.52","4e:00:24:52:9b:06","E28011052000768EA6920A68","AAAAAAAAAAAAAA12300000E1","-23.2","-23.2","0","0","1","-23.2","2023-11-29 18:19:00.055",,"10002","2023-11-29 18:19:02.174","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-24,""count_start"":1701253140831,""count_transfer"":1701253140831,""device_id"":""AL800-249-052"",""device_ip"":""192.168.249.52"",""device_mac"":""4e:00:24:52:9b:06"",""epc"":""AAAAAAAAAAAAAA12300000E1"",""interval"":1000,""max_rssi"":-2320,""min_rssi"":-2320,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2320,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":66537,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000768EA6920A68"",""timestamp"":1701253140055,""usr"":"""",""version"":10002}"
"1452208","94823","1","35","URC_CMD_RFID_Inven_Receive","1","-29","2020-11-27 12:11:17.705","2020-11-27 12:11:17.705","192.168.249.53","44:00:21:25:2c:aa","E28011052000778EA69B0A68","AAAAAAAAAAAAAAFE300000CE","-28.3","-28.3","0","0","1","-28.3","2020-11-27 12:11:17.696",,"10002","2023-11-29 18:19:02.182","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-29,""count_start"":1606450277705,""count_transfer"":1606450277705,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2830,""min_rssi"":-2830,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2830,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94823,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000778EA69B0A68"",""timestamp"":1606450277696,""usr"":"""",""version"":10002}"
"1452209","94824","1","35","URC_CMD_RFID_Inven_Receive","1","-60","2020-11-27 12:11:17.714","2020-11-27 12:11:17.714","192.168.249.53","44:00:21:25:2c:aa","E280110520007B8EA6970A68","AAAAAAAAAAAAAAB630000086","-59.6","-59.6","0","0","1","-59.6","2020-11-27 12:11:17.706",,"10002","2023-11-29 18:19:02.182","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-60,""count_start"":1606450277714,""count_transfer"":1606450277714,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAB630000086"",""interval"":1000,""max_rssi"":-5960,""min_rssi"":-5960,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-5960,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94824,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E280110520007B8EA6970A68"",""timestamp"":1606450277706,""usr"":"""",""version"":10002}"
"1452210","66538","1","35","URC_CMD_RFID_Inven_Receive","1","-24","2023-11-29 18:19:00.840","2023-11-29 18:19:00.840","192.168.249.52","4e:00:24:52:9b:06","E28011052000768EA6920A68","AAAAAAAAAAAAAA12300000E1","-24","-24","0","0","1","-24","2023-11-29 18:19:00.077",,"10002","2023-11-29 18:19:02.191","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-24,""count_start"":1701253140840,""count_transfer"":1701253140840,""device_id"":""AL800-249-052"",""device_ip"":""192.168.249.52"",""device_mac"":""4e:00:24:52:9b:06"",""epc"":""AAAAAAAAAAAAAA12300000E1"",""interval"":1000,""max_rssi"":-2400,""min_rssi"":-2400,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2400,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":66538,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000768EA6920A68"",""timestamp"":1701253140077,""usr"":"""",""version"":10002}"
